Year,TradeFlowName,TradeValueK,first,second,third,fourth
2018,Import,14838.357,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household appliances, nspf, and par: Other"
2018,Import,5764.89,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household appliances, nspf, and par: Other"
2019,Export,5641.263,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household appliances, nspf, and par: Other"
2019,Export,1378.514,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household appliances, nspf, and par: Other"
2019,Import,14546.565,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household appliances, nspf, and par: Other"
2019,Import,6504.514,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household appliances, nspf, and par: Other"
2008,Export,2009.37,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2008,Export,155.043,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2008,Import,2379.837,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2008,Import,265.52,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2009,Export,1258.815,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2009,Export,61.259,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2009,Import,1625.897,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2009,Import,155.133,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2010,Export,1439.205,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2010,Export,9.977,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2010,Import,2385.127,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2010,Import,296.41,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2011,Export,593.218,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2011,Export,18.827,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2011,Import,2465.911,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2011,Import,360.966,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2012,Export,714.071,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2012,Export,17.065,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2012,Import,2377.33,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2012,Import,619.682,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2013,Export,1465.848,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2013,Export,11.648,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2013,Import,2704.488,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2013,Import,434.182,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2014,Export,1451.205,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2014,Export,10.767,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2014,Import,2191.577,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2014,Import,555.033,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2015,Export,947.143,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2015,Export,18.555,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2015,Import,3250.064,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2015,Import,640.71,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2016,Export,1147.224,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2016,Export,41.572,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2016,Import,1333.054,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2016,Import,822.772,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2017,Export,1507.565,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2017,Export,43.76,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2017,Import,1038.239,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2017,Import,521.304,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2018,Export,566.588,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2018,Export,12.02,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2018,Import,1327.664,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2018,Import,573.482,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2019,Export,344.36,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2019,Export,14.972,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2019,Import,1472.755,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2019,Import,465.253,Manufactured commodities not identi,"Electrical machinery, equipment, an","Household appliances, nspf, and par","Household ovens, ranges, cooking un"
2008,Export,6086.018,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2008,Export,11859.951,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2008,Import,73076.154,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2008,Import,52684.206,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2009,Export,4460.371,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2009,Export,8601.822,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2009,Import,89268.574,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2009,Import,48459.721,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2010,Export,5624.66,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2010,Export,12151.11,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2010,Import,103144.273,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2010,Import,58598.138,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2011,Export,6728.374,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2011,Export,15064.439,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2011,Import,110160.046,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2011,Import,72870.094,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2012,Export,9563.916,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2012,Export,14563.931,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2012,Import,89063.354,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2012,Import,63823.561,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2013,Export,7401.832,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2013,Export,13956.816,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2013,Import,86903.669,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2013,Import,67634.434,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2014,Export,5430.408,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2014,Export,12182.773,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2014,Import,100631.415,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2014,Import,67999.517,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2015,Export,8197.909,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2015,Export,11326.426,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2015,Import,66141.899,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2015,Import,57768.713,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2016,Export,5381.06,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2016,Export,16115.24,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2016,Import,59626.838,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2016,Import,43632.214,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2017,Export,15387.102,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2017,Export,15285.46,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2017,Import,41253.126,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2017,Import,23101.439,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2017,Import,15350.353,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2018,Export,17450.64,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2018,Export,15691.159,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2018,Import,40906.909,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2018,Import,23877.364,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2018,Import,14806.074,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2019,Export,15130.832,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2019,Export,10843.078,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2019,Import,39316.984,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2019,Import,18221.772,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2019,Import,12378.627,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lighting and wiring equipm: Other
2008,Export,3108.154,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2008,Export,520.858,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2008,Import,65380.563,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2008,Import,4111.667,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2009,Export,2838.066,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2009,Export,200.71,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2009,Import,84879.492,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2009,Import,1411.761,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2010,Export,3990.533,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2010,Export,134.427,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2010,Import,93715.578,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2010,Import,1229.542,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2011,Export,4604.977,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2011,Export,109.138,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2011,Import,98699.418,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2011,Import,1257.964,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2012,Export,7316.082,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2012,Export,49.935,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2012,Import,79117.515,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2012,Import,1183.216,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2013,Export,4859.456,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2013,Export,103.988,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2013,Import,73638.298,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2013,Import,1344.658,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2014,Export,4115.566,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2014,Export,29.303,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2014,Import,87885.791,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2014,Import,690.047,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2015,Export,6931.887,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2015,Export,29.88,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2015,Import,57691.209,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2015,Import,517.412,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2016,Export,4535.782,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2016,Export,26.919,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2016,Import,49866.609,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2016,Import,453.127,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2017,Export,14655.744,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2017,Export,87.245,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2017,Import,30596.375,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2017,Import,648.1,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2018,Export,17039.646,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2018,Export,152.869,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2018,Import,30835.088,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2018,Import,430.335,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2019,Export,14578.795,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2019,Export,386.619,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2019,Import,28857.951,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2019,Import,566.759,Manufactured commodities not identi,"Electrical machinery, equipment, an",Electric lighting and wiring equipm,Electric lamps
2008,Export,8325.615,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2008,Export,2900.024,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2008,Import,64807.237,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2008,Import,37533.654,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2009,Export,7667.719,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2009,Export,7478.854,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2009,Import,51578.247,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2009,Import,32392.998,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2010,Export,11859.491,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2010,Export,2460.334,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2010,Import,64948.958,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2010,Import,41709.537,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2011,Export,6782.829,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2011,Export,3642.098,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2011,Import,70741.082,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2011,Import,44719.376,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2012,Export,7803.764,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2012,Export,5082.03,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2012,Import,68125.59,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2012,Import,37147.865,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2013,Export,8479.426,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2013,Export,4851.732,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2013,Import,76931.85,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2013,Import,36043.688,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2014,Export,13489.732,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2014,Export,4583.049,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2014,Import,92130.553,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2014,Import,56910.891,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2015,Export,18217.846,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2015,Export,37365.207,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2015,Import,82852.017,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2015,Import,101144.804,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2016,Export,17716.899,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2016,Export,9654.704,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2016,Import,68487.02,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2016,Import,102456.691,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2017,Export,23721.143,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2017,Export,6000.374,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2017,Import,76714.29,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2017,Import,727.016,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2017,Import,89918.889,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2018,Export,38467.386,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2018,Export,4489.496,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2018,Import,84499.033,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2018,Import,629.403,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2018,Import,59425.741,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2019,Export,32108.403,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2019,Export,6496.848,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2019,Import,28621.649,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2019,Import,588.243,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2019,Import,29991.559,Manufactured commodities not identi,"Electrical machinery, equipment, an",Radio and tv receiving equipment,Radio and tv receiving equipment: Other
2008,Export,229133.131,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2008,Export,7001.343,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2008,Import,78895.372,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2008,Import,33826.93,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2009,Export,127163.851,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2009,Export,5224.651,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2009,Import,68102.738,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2009,Import,25241.044,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
2010,Export,68267.687,Manufactured commodities not identi,"Electrical machinery, equipment, an","Communication equipment, nspf, and ","Communication equipment, nspf, and : Other"
